date,zone_id,price,rto,interconnection,data_source,peak_hours_count
2024-07-13,ERCOT_LZ_HOUSTON,20.0625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-14,ERCOT_LZ_HOUSTON,18.935625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-15,ERCOT_LZ_HOUSTON,21.599375,ERCOT,ERCOT,collapsed_hourly,16
2024-07-16,ERCOT_LZ_HOUSTON,29.44625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-17,ERCOT_LZ_HOUSTON,34.890625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-18,ERCOT_LZ_HOUSTON,25.24,ERCOT,ERCOT,collapsed_hourly,16
2024-07-19,ERCOT_LZ_HOUSTON,25.08875,ERCOT,ERCOT,collapsed_hourly,16
2024-07-20,ERCOT_LZ_HOUSTON,25.528125,ERCOT,ERCOT,collapsed_hourly,16
2024-07-21,ERCOT_LZ_HOUSTON,23.543125,ERCOT,ERCOT,collapsed_hourly,16
2024-07-22,ERCOT_LZ_HOUSTON,23.835625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-23,ERCOT_LZ_HOUSTON,23.310625,ERCOT,ERCOT,collapsed_hourly,16
2024-07-24,ERCOT_LZ_HOUSTON,24.365000000000002,ERCOT,ERCOT,collapsed_hourly,16
2024-07-25,ERCOT_LZ_HOUSTON,26.263125,ERCOT,ERCOT,collapsed_hourly,16
2024-07-26,ERCOT_LZ_HOUSTON,25.941875,ERCOT,ERCOT,collapsed_hourly,16
2024-07-27,ERCOT_LZ_HOUSTON,21.964375,ERCOT,ERCOT,collapsed_hourly,16
2024-07-28,ERCOT_LZ_HOUSTON,18.4525,ERCOT,ERCOT,collapsed_hourly,16
2024-07-29,ERCOT_LZ_HOUSTON,24.726875,ERCOT,ERCOT,collapsed_hourly,16
2024-07-30,ERCOT_LZ_HOUSTON,23.313125,ERCOT,ERCOT,collapsed_hourly,16
2024-07-31,ERCOT_LZ_HOUSTON,22.284375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-01,ERCOT_LZ_HOUSTON,25.369999999999997,ERCOT,ERCOT,collapsed_hourly,16
2024-08-02,ERCOT_LZ_HOUSTON,92.47125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-03,ERCOT_LZ_HOUSTON,43.138125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-04,ERCOT_LZ_HOUSTON,29.401875,ERCOT,ERCOT,collapsed_hourly,16
2024-08-05,ERCOT_LZ_HOUSTON,34.759375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-06,ERCOT_LZ_HOUSTON,124.35375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-07,ERCOT_LZ_HOUSTON,74.83625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-08,ERCOT_LZ_HOUSTON,34.8375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-09,ERCOT_LZ_HOUSTON,34.818125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-10,ERCOT_LZ_HOUSTON,28.18,ERCOT,ERCOT,collapsed_hourly,16
2024-08-11,ERCOT_LZ_HOUSTON,23.910625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-12,ERCOT_LZ_HOUSTON,29.598125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-13,ERCOT_LZ_HOUSTON,26.383125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-14,ERCOT_LZ_HOUSTON,31.665625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-15,ERCOT_LZ_HOUSTON,45.429375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-16,ERCOT_LZ_HOUSTON,52.726875,ERCOT,ERCOT,collapsed_hourly,16
2024-08-17,ERCOT_LZ_HOUSTON,37.145625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-18,ERCOT_LZ_HOUSTON,47.865,ERCOT,ERCOT,collapsed_hourly,16
2024-08-19,ERCOT_LZ_HOUSTON,86.083125,ERCOT,ERCOT,collapsed_hourly,16
2024-08-20,ERCOT_LZ_HOUSTON,100.040625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-21,ERCOT_LZ_HOUSTON,42.17625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-22,ERCOT_LZ_HOUSTON,32.319375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-23,ERCOT_LZ_HOUSTON,27.701249999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-08-24,ERCOT_LZ_HOUSTON,24.58625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-25,ERCOT_LZ_HOUSTON,25.42875,ERCOT,ERCOT,collapsed_hourly,16
2024-08-26,ERCOT_LZ_HOUSTON,29.48625,ERCOT,ERCOT,collapsed_hourly,16
2024-08-27,ERCOT_LZ_HOUSTON,29.4675,ERCOT,ERCOT,collapsed_hourly,16
2024-08-28,ERCOT_LZ_HOUSTON,30.55375,ERCOT,ERCOT,collapsed_hourly,16
2024-08-29,ERCOT_LZ_HOUSTON,26.05875,ERCOT,ERCOT,collapsed_hourly,16
2024-08-30,ERCOT_LZ_HOUSTON,26.5425,ERCOT,ERCOT,collapsed_hourly,16
2024-08-31,ERCOT_LZ_HOUSTON,26.751875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-01,ERCOT_LZ_HOUSTON,22.1125,ERCOT,ERCOT,collapsed_hourly,16
2024-09-02,ERCOT_LZ_HOUSTON,20.684375,ERCOT,ERCOT,collapsed_hourly,16
2024-09-03,ERCOT_LZ_HOUSTON,20.575,ERCOT,ERCOT,collapsed_hourly,16
2024-09-04,ERCOT_LZ_HOUSTON,24.195,ERCOT,ERCOT,collapsed_hourly,16
2024-09-05,ERCOT_LZ_HOUSTON,26.07625,ERCOT,ERCOT,collapsed_hourly,16
2024-09-06,ERCOT_LZ_HOUSTON,17.665,ERCOT,ERCOT,collapsed_hourly,16
2024-09-07,ERCOT_LZ_HOUSTON,14.225625,ERCOT,ERCOT,collapsed_hourly,16
2024-09-08,ERCOT_LZ_HOUSTON,12.455,ERCOT,ERCOT,collapsed_hourly,16
2024-09-09,ERCOT_LZ_HOUSTON,17.558125,ERCOT,ERCOT,collapsed_hourly,16
2024-09-10,ERCOT_LZ_HOUSTON,23.38375,ERCOT,ERCOT,collapsed_hourly,16
2024-09-11,ERCOT_LZ_HOUSTON,28.03875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-12,ERCOT_LZ_HOUSTON,25.225625,ERCOT,ERCOT,collapsed_hourly,16
2024-09-13,ERCOT_LZ_HOUSTON,21.181875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-14,ERCOT_LZ_HOUSTON,28.454375,ERCOT,ERCOT,collapsed_hourly,16
2024-09-15,ERCOT_LZ_HOUSTON,24.693125000000002,ERCOT,ERCOT,collapsed_hourly,16
2024-09-16,ERCOT_LZ_HOUSTON,27.8075,ERCOT,ERCOT,collapsed_hourly,16
2024-09-17,ERCOT_LZ_HOUSTON,27.82625,ERCOT,ERCOT,collapsed_hourly,16
2024-09-18,ERCOT_LZ_HOUSTON,26.33875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-19,ERCOT_LZ_HOUSTON,38.5625,ERCOT,ERCOT,collapsed_hourly,16
2024-09-20,ERCOT_LZ_HOUSTON,28.927500000000002,ERCOT,ERCOT,collapsed_hourly,16
2024-09-21,ERCOT_LZ_HOUSTON,23.0925,ERCOT,ERCOT,collapsed_hourly,16
2024-09-22,ERCOT_LZ_HOUSTON,21.546875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-23,ERCOT_LZ_HOUSTON,35.225,ERCOT,ERCOT,collapsed_hourly,16
2024-09-24,ERCOT_LZ_HOUSTON,32.973125,ERCOT,ERCOT,collapsed_hourly,16
2024-09-25,ERCOT_LZ_HOUSTON,32.808125000000004,ERCOT,ERCOT,collapsed_hourly,16
2024-09-26,ERCOT_LZ_HOUSTON,25.881875,ERCOT,ERCOT,collapsed_hourly,16
2024-09-27,ERCOT_LZ_HOUSTON,26.00375,ERCOT,ERCOT,collapsed_hourly,16
2024-09-28,ERCOT_LZ_HOUSTON,23.3325,ERCOT,ERCOT,collapsed_hourly,16
2024-09-29,ERCOT_LZ_HOUSTON,22.1425,ERCOT,ERCOT,collapsed_hourly,16
2024-09-30,ERCOT_LZ_HOUSTON,32.268125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-01,ERCOT_LZ_HOUSTON,31.443125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-02,ERCOT_LZ_HOUSTON,33.315,ERCOT,ERCOT,collapsed_hourly,16
2024-10-03,ERCOT_LZ_HOUSTON,32.778125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-04,ERCOT_LZ_HOUSTON,37.918125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-05,ERCOT_LZ_HOUSTON,32.570625,ERCOT,ERCOT,collapsed_hourly,16
2024-10-06,ERCOT_LZ_HOUSTON,35.24,ERCOT,ERCOT,collapsed_hourly,16
2024-10-07,ERCOT_LZ_HOUSTON,75.691875,ERCOT,ERCOT,collapsed_hourly,16
2024-10-08,ERCOT_LZ_HOUSTON,38.038125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-09,ERCOT_LZ_HOUSTON,26.4725,ERCOT,ERCOT,collapsed_hourly,16
2024-10-10,ERCOT_LZ_HOUSTON,27.710625,ERCOT,ERCOT,collapsed_hourly,16
2024-10-11,ERCOT_LZ_HOUSTON,24.803125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-12,ERCOT_LZ_HOUSTON,24.478749999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-10-13,ERCOT_LZ_HOUSTON,32.090625,ERCOT,ERCOT,collapsed_hourly,16
2024-10-14,ERCOT_LZ_HOUSTON,35.204375,ERCOT,ERCOT,collapsed_hourly,16
2024-10-15,ERCOT_LZ_HOUSTON,27.748124999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-10-16,ERCOT_LZ_HOUSTON,18.909375,ERCOT,ERCOT,collapsed_hourly,16
2024-10-17,ERCOT_LZ_HOUSTON,17.355,ERCOT,ERCOT,collapsed_hourly,16
2024-10-18,ERCOT_LZ_HOUSTON,19.686875,ERCOT,ERCOT,collapsed_hourly,16
2024-10-19,ERCOT_LZ_HOUSTON,17.59375,ERCOT,ERCOT,collapsed_hourly,16
2024-10-20,ERCOT_LZ_HOUSTON,20.076875,ERCOT,ERCOT,collapsed_hourly,16
2024-10-21,ERCOT_LZ_HOUSTON,22.59625,ERCOT,ERCOT,collapsed_hourly,16
2024-10-22,ERCOT_LZ_HOUSTON,33.125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-23,ERCOT_LZ_HOUSTON,39.269375000000004,ERCOT,ERCOT,collapsed_hourly,16
2024-10-24,ERCOT_LZ_HOUSTON,19.683125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-25,ERCOT_LZ_HOUSTON,45.701875,ERCOT,ERCOT,collapsed_hourly,16
2024-10-26,ERCOT_LZ_HOUSTON,35.923125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-27,ERCOT_LZ_HOUSTON,25.945625,ERCOT,ERCOT,collapsed_hourly,16
2024-10-28,ERCOT_LZ_HOUSTON,25.278125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-29,ERCOT_LZ_HOUSTON,26.418125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-30,ERCOT_LZ_HOUSTON,28.568125,ERCOT,ERCOT,collapsed_hourly,16
2024-10-31,ERCOT_LZ_HOUSTON,45.67375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-01,ERCOT_LZ_HOUSTON,30.835,ERCOT,ERCOT,collapsed_hourly,16
2024-11-02,ERCOT_LZ_HOUSTON,19.608124999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-11-03,ERCOT_LZ_HOUSTON,19.9325,ERCOT,ERCOT,collapsed_hourly,16
2024-11-04,ERCOT_LZ_HOUSTON,28.158125,ERCOT,ERCOT,collapsed_hourly,16
2024-11-05,ERCOT_LZ_HOUSTON,29.670625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-06,ERCOT_LZ_HOUSTON,21.989375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-07,ERCOT_LZ_HOUSTON,25.17625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-08,ERCOT_LZ_HOUSTON,33.98375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-09,ERCOT_LZ_HOUSTON,20.06625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-10,ERCOT_LZ_HOUSTON,44.3475,ERCOT,ERCOT,collapsed_hourly,16
2024-11-11,ERCOT_LZ_HOUSTON,41.905625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-12,ERCOT_LZ_HOUSTON,15.745625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-13,ERCOT_LZ_HOUSTON,30.00625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-14,ERCOT_LZ_HOUSTON,19.19875,ERCOT,ERCOT,collapsed_hourly,16
2024-11-15,ERCOT_LZ_HOUSTON,15.18,ERCOT,ERCOT,collapsed_hourly,16
2024-11-16,ERCOT_LZ_HOUSTON,18.015,ERCOT,ERCOT,collapsed_hourly,16
2024-11-17,ERCOT_LZ_HOUSTON,40.293124999999996,ERCOT,ERCOT,collapsed_hourly,16
2024-11-18,ERCOT_LZ_HOUSTON,22.708125,ERCOT,ERCOT,collapsed_hourly,16
2024-11-19,ERCOT_LZ_HOUSTON,24.63375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-20,ERCOT_LZ_HOUSTON,21.046875,ERCOT,ERCOT,collapsed_hourly,16
2024-11-21,ERCOT_LZ_HOUSTON,27.945,ERCOT,ERCOT,collapsed_hourly,16
2024-11-22,ERCOT_LZ_HOUSTON,27.500625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-23,ERCOT_LZ_HOUSTON,12.86375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-24,ERCOT_LZ_HOUSTON,15.112499999999999,ERCOT,ERCOT,collapsed_hourly,16
2024-11-25,ERCOT_LZ_HOUSTON,29.931874999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-11-26,ERCOT_LZ_HOUSTON,22.093125,ERCOT,ERCOT,collapsed_hourly,16
2024-11-27,ERCOT_LZ_HOUSTON,19.719375,ERCOT,ERCOT,collapsed_hourly,16
2024-11-28,ERCOT_LZ_HOUSTON,27.870625,ERCOT,ERCOT,collapsed_hourly,16
2024-11-29,ERCOT_LZ_HOUSTON,30.933125,ERCOT,ERCOT,collapsed_hourly,16
2024-11-30,ERCOT_LZ_HOUSTON,29.356875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-01,ERCOT_LZ_HOUSTON,28.976875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-02,ERCOT_LZ_HOUSTON,36.603125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-03,ERCOT_LZ_HOUSTON,32.85875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-04,ERCOT_LZ_HOUSTON,42.416875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-05,ERCOT_LZ_HOUSTON,27.84375,ERCOT,ERCOT,collapsed_hourly,16
2024-12-06,ERCOT_LZ_HOUSTON,49.004374999999996,ERCOT,ERCOT,collapsed_hourly,16
2024-12-07,ERCOT_LZ_HOUSTON,40.805,ERCOT,ERCOT,collapsed_hourly,16
2024-12-08,ERCOT_LZ_HOUSTON,19.566875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-09,ERCOT_LZ_HOUSTON,25.715625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-10,ERCOT_LZ_HOUSTON,29.015625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-11,ERCOT_LZ_HOUSTON,28.6875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-12,ERCOT_LZ_HOUSTON,22.64,ERCOT,ERCOT,collapsed_hourly,16
2024-12-13,ERCOT_LZ_HOUSTON,21.715625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-14,ERCOT_LZ_HOUSTON,31.165625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-15,ERCOT_LZ_HOUSTON,22.078125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-16,ERCOT_LZ_HOUSTON,30.534375,ERCOT,ERCOT,collapsed_hourly,16
2024-12-17,ERCOT_LZ_HOUSTON,27.278125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-18,ERCOT_LZ_HOUSTON,24.0675,ERCOT,ERCOT,collapsed_hourly,16
2024-12-19,ERCOT_LZ_HOUSTON,25.05375,ERCOT,ERCOT,collapsed_hourly,16
2024-12-20,ERCOT_LZ_HOUSTON,23.21875,ERCOT,ERCOT,collapsed_hourly,16
2024-12-21,ERCOT_LZ_HOUSTON,24.344375,ERCOT,ERCOT,collapsed_hourly,16
2024-12-22,ERCOT_LZ_HOUSTON,17.418125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-23,ERCOT_LZ_HOUSTON,21.62125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-24,ERCOT_LZ_HOUSTON,23.431874999999998,ERCOT,ERCOT,collapsed_hourly,16
2024-12-25,ERCOT_LZ_HOUSTON,21.545,ERCOT,ERCOT,collapsed_hourly,16
2024-12-26,ERCOT_LZ_HOUSTON,25.10125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-27,ERCOT_LZ_HOUSTON,19.840625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-28,ERCOT_LZ_HOUSTON,17.603125,ERCOT,ERCOT,collapsed_hourly,16
2024-12-29,ERCOT_LZ_HOUSTON,22.24375,ERCOT,ERCOT,collapsed_hourly,16
2024-12-30,ERCOT_LZ_HOUSTON,15.515625,ERCOT,ERCOT,collapsed_hourly,16
2024-12-31,ERCOT_LZ_HOUSTON,21.51125,ERCOT,ERCOT,collapsed_hourly,16
2025-01-01,ERCOT_LZ_HOUSTON,22.610625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-02,ERCOT_LZ_HOUSTON,24.601875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-03,ERCOT_LZ_HOUSTON,24.60625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-04,ERCOT_LZ_HOUSTON,7.5475,ERCOT,ERCOT,collapsed_hourly,16
2025-01-05,ERCOT_LZ_HOUSTON,8.2375,ERCOT,ERCOT,collapsed_hourly,16
2025-01-06,ERCOT_LZ_HOUSTON,38.558125000000004,ERCOT,ERCOT,collapsed_hourly,16
2025-01-07,ERCOT_LZ_HOUSTON,37.131875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-08,ERCOT_LZ_HOUSTON,40.051875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-09,ERCOT_LZ_HOUSTON,46.916875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-10,ERCOT_LZ_HOUSTON,31.335625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-11,ERCOT_LZ_HOUSTON,19.586875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-12,ERCOT_LZ_HOUSTON,25.781875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-13,ERCOT_LZ_HOUSTON,33.015625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-14,ERCOT_LZ_HOUSTON,32.549375,ERCOT,ERCOT,collapsed_hourly,16
2025-01-15,ERCOT_LZ_HOUSTON,32.3075,ERCOT,ERCOT,collapsed_hourly,16
2025-01-16,ERCOT_LZ_HOUSTON,35.678125,ERCOT,ERCOT,collapsed_hourly,16
2025-01-17,ERCOT_LZ_HOUSTON,22.1325,ERCOT,ERCOT,collapsed_hourly,16
2025-01-18,ERCOT_LZ_HOUSTON,13.626875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-19,ERCOT_LZ_HOUSTON,46.535624999999996,ERCOT,ERCOT,collapsed_hourly,16
2025-01-20,ERCOT_LZ_HOUSTON,51.8075,ERCOT,ERCOT,collapsed_hourly,16
2025-01-21,ERCOT_LZ_HOUSTON,80.57875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-22,ERCOT_LZ_HOUSTON,42.296875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-23,ERCOT_LZ_HOUSTON,26.576875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-24,ERCOT_LZ_HOUSTON,20.016875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-25,ERCOT_LZ_HOUSTON,25.600625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-26,ERCOT_LZ_HOUSTON,33.001875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-27,ERCOT_LZ_HOUSTON,34.151875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-28,ERCOT_LZ_HOUSTON,32.095625,ERCOT,ERCOT,collapsed_hourly,16
2025-01-29,ERCOT_LZ_HOUSTON,29.13375,ERCOT,ERCOT,collapsed_hourly,16
2025-01-30,ERCOT_LZ_HOUSTON,20.1875,ERCOT,ERCOT,collapsed_hourly,16
2025-01-31,ERCOT_LZ_HOUSTON,22.4175,ERCOT,ERCOT,collapsed_hourly,16
2025-02-01,ERCOT_LZ_HOUSTON,14.33375,ERCOT,ERCOT,collapsed_hourly,16
2025-02-02,ERCOT_LZ_HOUSTON,16.72,ERCOT,ERCOT,collapsed_hourly,16
2025-02-03,ERCOT_LZ_HOUSTON,22.801875,ERCOT,ERCOT,collapsed_hourly,16
2025-02-04,ERCOT_LZ_HOUSTON,27.93,ERCOT,ERCOT,collapsed_hourly,16
2025-02-05,ERCOT_LZ_HOUSTON,22.585625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-06,ERCOT_LZ_HOUSTON,27.9475,ERCOT,ERCOT,collapsed_hourly,16
2025-02-07,ERCOT_LZ_HOUSTON,25.008125,ERCOT,ERCOT,collapsed_hourly,16
2025-02-08,ERCOT_LZ_HOUSTON,20.733125,ERCOT,ERCOT,collapsed_hourly,16
2025-02-09,ERCOT_LZ_HOUSTON,28.035625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-10,ERCOT_LZ_HOUSTON,31.64375,ERCOT,ERCOT,collapsed_hourly,16
2025-02-11,ERCOT_LZ_HOUSTON,26.365625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-12,ERCOT_LZ_HOUSTON,25.060625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-13,ERCOT_LZ_HOUSTON,33.103125,ERCOT,ERCOT,collapsed_hourly,16
2025-02-14,ERCOT_LZ_HOUSTON,27.46,ERCOT,ERCOT,collapsed_hourly,16
2025-02-15,ERCOT_LZ_HOUSTON,17.544375,ERCOT,ERCOT,collapsed_hourly,16
2025-02-16,ERCOT_LZ_HOUSTON,23.5975,ERCOT,ERCOT,collapsed_hourly,16
2025-02-17,ERCOT_LZ_HOUSTON,19.099999999999998,ERCOT,ERCOT,collapsed_hourly,16
2025-02-18,ERCOT_LZ_HOUSTON,26.0975,ERCOT,ERCOT,collapsed_hourly,16
2025-02-19,ERCOT_LZ_HOUSTON,45.093125,ERCOT,ERCOT,collapsed_hourly,16
2025-02-20,ERCOT_LZ_HOUSTON,173.960625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-21,ERCOT_LZ_HOUSTON,87.783125,ERCOT,ERCOT,collapsed_hourly,16
2025-02-22,ERCOT_LZ_HOUSTON,49.66625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-23,ERCOT_LZ_HOUSTON,33.609375,ERCOT,ERCOT,collapsed_hourly,16
2025-02-24,ERCOT_LZ_HOUSTON,30.630625000000002,ERCOT,ERCOT,collapsed_hourly,16
2025-02-25,ERCOT_LZ_HOUSTON,29.044375000000002,ERCOT,ERCOT,collapsed_hourly,16
2025-02-26,ERCOT_LZ_HOUSTON,20.91375,ERCOT,ERCOT,collapsed_hourly,16
2025-02-27,ERCOT_LZ_HOUSTON,28.58625,ERCOT,ERCOT,collapsed_hourly,16
2025-02-28,ERCOT_LZ_HOUSTON,26.918125,ERCOT,ERCOT,collapsed_hourly,16
2025-03-01,ERCOT_LZ_HOUSTON,32.5475,ERCOT,ERCOT,collapsed_hourly,16
2025-03-02,ERCOT_LZ_HOUSTON,18.035,ERCOT,ERCOT,collapsed_hourly,16
2025-03-03,ERCOT_LZ_HOUSTON,32.03,ERCOT,ERCOT,collapsed_hourly,16
2025-03-04,ERCOT_LZ_HOUSTON,30.1925,ERCOT,ERCOT,collapsed_hourly,16
2025-03-05,ERCOT_LZ_HOUSTON,38.035625,ERCOT,ERCOT,collapsed_hourly,16
2025-03-06,ERCOT_LZ_HOUSTON,30.064375,ERCOT,ERCOT,collapsed_hourly,16
2025-03-07,ERCOT_LZ_HOUSTON,49.003125000000004,ERCOT,ERCOT,collapsed_hourly,16
2025-03-08,ERCOT_LZ_HOUSTON,38.89875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-09,ERCOT_LZ_HOUSTON,33.153125,ERCOT,ERCOT,collapsed_hourly,16
2025-03-10,ERCOT_LZ_HOUSTON,37.435625,ERCOT,ERCOT,collapsed_hourly,16
2025-03-11,ERCOT_LZ_HOUSTON,29.55875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-12,ERCOT_LZ_HOUSTON,40.176875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-13,ERCOT_LZ_HOUSTON,50.401250000000005,ERCOT,ERCOT,collapsed_hourly,16
2025-03-14,ERCOT_LZ_HOUSTON,47.401875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-15,ERCOT_LZ_HOUSTON,29.4125,ERCOT,ERCOT,collapsed_hourly,16
2025-03-16,ERCOT_LZ_HOUSTON,40.831875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-17,ERCOT_LZ_HOUSTON,26.10625,ERCOT,ERCOT,collapsed_hourly,16
2025-03-18,ERCOT_LZ_HOUSTON,28.27,ERCOT,ERCOT,collapsed_hourly,16
2025-03-19,ERCOT_LZ_HOUSTON,26.2225,ERCOT,ERCOT,collapsed_hourly,16
2025-03-20,ERCOT_LZ_HOUSTON,39.393125,ERCOT,ERCOT,collapsed_hourly,16
2025-03-21,ERCOT_LZ_HOUSTON,27.231875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-22,ERCOT_LZ_HOUSTON,24.15,ERCOT,ERCOT,collapsed_hourly,16
2025-03-23,ERCOT_LZ_HOUSTON,29.0275,ERCOT,ERCOT,collapsed_hourly,16
2025-03-24,ERCOT_LZ_HOUSTON,63.436875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-25,ERCOT_LZ_HOUSTON,48.251875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-26,ERCOT_LZ_HOUSTON,35.346875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-27,ERCOT_LZ_HOUSTON,34.77375,ERCOT,ERCOT,collapsed_hourly,16
2025-03-28,ERCOT_LZ_HOUSTON,37.411875,ERCOT,ERCOT,collapsed_hourly,16
2025-03-29,ERCOT_LZ_HOUSTON,29.938125,ERCOT,ERCOT,collapsed_hourly,16
2025-03-30,ERCOT_LZ_HOUSTON,39.41,ERCOT,ERCOT,collapsed_hourly,16
2025-03-31,ERCOT_LZ_HOUSTON,49.10875,ERCOT,ERCOT,collapsed_hourly,16
2025-04-01,ERCOT_LZ_HOUSTON,38.334375,ERCOT,ERCOT,collapsed_hourly,16
2025-04-02,ERCOT_LZ_HOUSTON,74.924375,ERCOT,ERCOT,collapsed_hourly,16
2025-04-03,ERCOT_LZ_HOUSTON,60.3675,ERCOT,ERCOT,collapsed_hourly,16
2025-04-04,ERCOT_LZ_HOUSTON,45.70625,ERCOT,ERCOT,collapsed_hourly,16
2025-04-05,ERCOT_LZ_HOUSTON,37.026875000000004,ERCOT,ERCOT,collapsed_hourly,16
